Weights:  [0.9722695872433662, 0.9461520352149088, 0.6682972037147058, 0.9790518611684299]
Weights:  [0.9748659892879223, 0.9343817861405705, 0.6509382771539625, 0.995867911625481]
Weights:  [0.95421146748605, 0.9304583697824578, 0.6451519683003814, 0.9219534271789168]
Weights:  [0.9300971263498563, 0.9343817861405705, 0.6509382771539625, 0.9530645845701433]
Weights:  [0.9451824076073919, 0.7113876473500035, 0.6335793505932191, 0.9158529420426246]
Weights:  [0.9774623913324785, 0.9226115370662323, 0.6335793505932191, 0.9270773079718567]
Weights:  [0.9451824076073919, 0.9226115370662323, 0.708735200600105, 0.9158529420426246]
Weights:  [0.9361533477287338, 0.9147647043500069, 0.6220067328860569, 0.9097524569063323]
